Timestamp (s),Motor ID,CAN ID,Target RPM,Raw Frame (Hex)
8.051,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.063,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.083,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.111,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.144,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.162,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.195,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.228,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.252,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.268,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.284,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.300,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.377,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.409,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.440,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.472,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.507,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.524,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.540,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.574,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.607,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.647,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.667,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.690,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.722,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.733,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.772,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.803,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.834,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.851,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.866,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
8.881,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
8.941,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
8.957,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
8.982,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.016,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.040,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.056,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.087,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.103,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.149,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.174,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.188,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.207,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.257,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.282,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.313,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.344,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.387,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.434,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.475,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.491,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.502,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.539,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.565,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.599,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.631,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.641,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.666,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.706,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.738,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.749,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.766,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.782,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.830,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.860,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
9.876,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
9.898,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
9.957,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
9.991,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.024,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.057,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.090,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.106,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.121,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.137,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.182,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.190,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.207,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.239,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.274,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.307,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.340,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.374,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.391,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.407,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.439,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.471,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.503,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.518,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.534,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.550,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.628,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.643,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.659,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.675,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.723,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.754,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.789,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.824,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.857,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.873,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.890,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
10.907,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
10.957,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
10.974,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
10.990,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.006,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.057,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.073,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.090,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.106,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.157,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.190,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.207,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.223,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.273,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.290,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.307,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.324,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.373,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.390,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.424,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.440,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.490,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.523,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.540,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.557,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.590,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.623,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.640,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.655,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.720,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.736,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.751,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.782,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.815,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.841,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.888,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
11.920,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
11.958,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
11.967,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
11.982,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.019,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.049,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.106,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.131,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.146,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.162,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.178,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.193,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.210,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.271,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.291,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.332,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.357,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.374,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.390,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.407,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.424,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.491,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.524,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.557,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.578,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.594,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.610,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.626,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.641,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.719,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.750,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.781,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.814,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.848,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.881,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.888,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
12.909,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
12.939,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
12.963,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
12.980,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.006,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.046,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.064,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.106,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.131,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.162,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.207,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.239,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.270,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.286,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.298,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.314,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.330,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.397,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.431,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.464,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.497,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.521,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.537,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.568,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.600,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.633,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.664,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.679,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.695,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.742,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.759,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.775,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.791,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.853,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.885,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
13.901,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
13.917,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
13.964,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
13.991,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.024,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.039,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.086,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.118,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.149,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.180,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.215,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.247,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.263,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.279,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.295,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.310,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.355,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.387,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.402,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.418,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.449,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.465,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.533,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.564,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.580,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.596,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.659,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.690,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.721,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.753,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.784,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.815,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.846,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.878,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
14.909,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
14.940,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
14.983,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
14.998,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.016,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.067,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.098,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.113,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.129,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.160,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.176,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.192,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.254,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.282,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.302,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.321,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.348,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.388,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.421,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.439,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.455,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.493,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.527,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.546,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.581,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.600,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.613,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.633,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.704,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.737,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.754,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.771,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.796,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.837,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.868,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.884,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
15.899,0xD1,0x18530905,100,AA E8 05 09 53 18 D1 64 00 00 00 00 00 00 55
15.931,0xD2,0x18530905,100,AA E8 05 09 53 18 D2 64 00 00 00 00 00 00 55
15.959,0xD3,0x18530905,100,AA E8 05 09 53 18 D3 64 00 00 00 00 00 00 55
15.966,0xD4,0x18530905,100,AA E8 05 09 53 18 D4 64 00 00 00 00 00 00 55
