Timestamp (s),Motor ID,CAN ID,Target RPM,Raw Frame (Hex)
1.447,0xD4,0x18530905,0,AA E8 05 09 53 18 D4 00 00 00 00 00 00 00 55
1.636,0xD1,0x18530905,0,AA E8 05 09 53 18 D1 00 00 00 00 00 00 00 55
1.636,0xD2,0x18530905,0,AA E8 05 09 53 18 D2 00 00 00 00 00 00 00 55
1.636,0xD3,0x18530905,0,AA E8 05 09 53 18 D3 00 00 00 00 00 00 00 55
1.636,0xD4,0x18530905,0,AA E8 05 09 53 18 D4 00 00 00 00 00 00 00 55
1.823,0xD1,0x18530905,0,AA E8 05 09 53 18 D1 00 00 00 00 00 00 00 55
1.823,0xD2,0x18530905,0,AA E8 05 09 53 18 D2 00 00 00 00 00 00 00 55
1.823,0xD3,0x18530905,0,AA E8 05 09 53 18 D3 00 00 00 00 00 00 00 55
1.823,0xD4,0x18530905,0,AA E8 05 09 53 18 D4 00 00 00 00 00 00 00 55
2.011,0xD1,0x18530905,0,AA E8 05 09 53 18 D1 00 00 00 00 00 00 00 55
2.011,0xD2,0x18530905,0,AA E8 05 09 53 18 D2 00 00 00 00 00 00 00 55
2.011,0xD3,0x18530905,0,AA E8 05 09 53 18 D3 00 00 00 00 00 00 00 55
2.011,0xD4,0x18530905,0,AA E8 05 09 53 18 D4 00 00 00 00 00 00 00 55
2.200,0xD1,0x18530905,0,AA E8 05 09 53 18 D1 00 00 00 00 00 00 00 55
2.200,0xD2,0x18530905,0,AA E8 05 09 53 18 D2 00 00 00 00 00 00 00 55
2.200,0xD3,0x18530905,0,AA E8 05 09 53 18 D3 00 00 00 00 00 00 00 55
2.200,0xD4,0x18530905,0,AA E8 05 09 53 18 D4 00 00 00 00 00 00 00 55
2.388,0xD1,0x18530905,0,AA E8 05 09 53 18 D1 00 00 00 00 00 00 00 55
